region,year,variant,gender,agebroad,population
931,2025,constantfertility,female,5_14,33090.283
931,2025,constantfertility,male,5_14,34457.467
931,2025,constantmortality,female,5_14,32240.86
931,2025,constantmortality,male,5_14,33540.39
931,2025,highvariant,female,5_14,34363.522
931,2025,highvariant,male,5_14,35784.716
931,2025,instantreplacement,female,5_14,33470.503
931,2025,instantreplacement,male,5_14,34855.119
931,2025,lowvariant,female,5_14,30287.959
931,2025,lowvariant,male,5_14,31535.976
931,2025,mediumvariant,female,5_14,32325.736
931,2025,mediumvariant,male,5_14,33660.341
931,2025,nochange,female,5_14,33001.758
931,2025,nochange,male,5_14,34332.426
931,2025,zeromigration,female,5_14,32358.634
931,2025,zeromigration,male,5_14,33695.209
931,2025,mediumvariant,female,6_9,12833.698
931,2025,mediumvariant,male,6_9,13373.67
931,2025,mediumvariant,female,6_10,16078.406
931,2025,mediumvariant,male,6_10,16751.533
931,2025,mediumvariant,female,6_11,19339.896
931,2025,mediumvariant,male,6_11,20145.331
931,2025,mediumvariant,female,6_12,22612.115
931,2025,mediumvariant,male,6_12,23549.053
931,2025,mediumvariant,female,7_10,12892.426
931,2025,mediumvariant,male,7_10,13429.475
931,2025,mediumvariant,female,7_12,19426.135
931,2025,mediumvariant,male,7_12,20226.995
931,2025,mediumvariant,female,11_16,19605.234
931,2025,mediumvariant,male,11_16,20386.709
931,2025,mediumvariant,female,11_17,22876.848
931,2025,mediumvariant,male,11_17,23784.721
931,2025,mediumvariant,female,11_18,26187.761
931,2025,mediumvariant,male,11_18,27220.641
931,2025,mediumvariant,female,12_14,9815.896
931,2025,mediumvariant,male,12_14,10208.227
931,2025,mediumvariant,female,12_16,16343.744
931,2025,mediumvariant,male,12_16,16992.911
931,2025,mediumvariant,female,12_17,19615.358
931,2025,mediumvariant,male,12_17,20390.923
931,2025,mediumvariant,female,12_18,22926.271
931,2025,mediumvariant,male,12_18,23826.843
931,2025,mediumvariant,female,13_17,16343.139
931,2025,mediumvariant,male,13_17,16987.201
931,2025,mediumvariant,female,13_18,19654.052
931,2025,mediumvariant,male,13_18,20423.121
931,2025,mediumvariant,female,13_19,23020.766
931,2025,mediumvariant,male,13_19,23913.248
931,2025,constantfertility,female,15plus,183390.945
931,2025,constantfertility,male,15plus,174466.483
931,2025,constantmortality,female,15plus,182243.613
931,2025,constantmortality,male,15plus,173031.754
931,2025,highvariant,female,15plus,183390.945
931,2025,highvariant,male,15plus,174466.483
931,2025,instantreplacement,female,15plus,183390.945
931,2025,instantreplacement,male,15plus,174466.483
931,2025,lowvariant,female,15plus,183390.945
931,2025,lowvariant,male,15plus,174466.483
931,2025,mediumvariant,female,15plus,183390.945
931,2025,mediumvariant,male,15plus,174466.483
931,2025,nochange,female,15plus,182243.613
931,2025,nochange,male,15plus,173031.754
931,2025,zeromigration,female,15plus,183674.962
931,2025,zeromigration,male,15plus,174730.784
931,2025,mediumvariant,female,15_17,9799.462
931,2025,mediumvariant,male,15_17,10182.696
931,2025,constantfertility,female,15_24,33884.477
931,2025,constantfertility,male,15_24,35088.12
931,2025,constantmortality,female,15_24,33863.373
931,2025,constantmortality,male,15_24,35021.807
931,2025,highvariant,female,15_24,33884.477
931,2025,highvariant,male,15_24,35088.12
931,2025,instantreplacement,female,15_24,33884.477
931,2025,instantreplacement,male,15_24,35088.12
931,2025,lowvariant,female,15_24,33884.477
931,2025,lowvariant,male,15_24,35088.12
931,2025,mediumvariant,female,15_24,33884.477
931,2025,mediumvariant,male,15_24,35088.12
931,2025,nochange,female,15_24,33863.373
931,2025,nochange,male,15_24,35021.807
931,2025,zeromigration,female,15_24,33958.397
931,2025,zeromigration,male,15_24,35115.507
931,2025,constantfertility,female,15_49,117475.767
931,2025,constantfertility,male,15_49,118498.442
931,2025,constantmortality,female,15_49,117338.853
931,2025,constantmortality,male,15_49,118155.226
931,2025,highvariant,female,15_49,117475.767
931,2025,highvariant,male,15_49,118498.442
931,2025,instantreplacement,female,15_49,117475.767
931,2025,instantreplacement,male,15_49,118498.442
931,2025,lowvariant,female,15_49,117475.767
931,2025,lowvariant,male,15_49,118498.442
931,2025,mediumvariant,female,15_49,117475.767
931,2025,mediumvariant,male,15_49,118498.442
931,2025,nochange,female,15_49,117338.853
931,2025,nochange,male,15_49,118155.226
931,2025,zeromigration,female,15_49,117764.563
931,2025,zeromigration,male,15_49,118652.873
931,2025,constantfertility,female,15_59,143786.141
931,2025,constantfertility,male,15_59,142932.856
931,2025,constantmortality,female,15_59,143532.897
931,2025,constantmortality,male,15_59,142391.1
931,2025,highvariant,female,15_59,143786.141
931,2025,highvariant,male,15_59,142932.856
931,2025,instantreplacement,female,15_59,143786.141
931,2025,instantreplacement,male,15_59,142932.856
931,2025,lowvariant,female,15_59,143786.141
931,2025,lowvariant,male,15_59,142932.856
931,2025,mediumvariant,female,15_59,143786.141
931,2025,mediumvariant,male,15_59,142932.856
931,2025,nochange,female,15_59,143532.897
931,2025,nochange,male,15_59,142391.1
931,2025,zeromigration,female,15_59,144092.964
931,2025,zeromigration,male,15_59,143110.852
931,2025,constantfertility,female,15_64,155235.064
931,2025,constantfertility,male,15_64,153092.737
931,2025,constantmortality,female,15_64,154885.307
931,2025,constantmortality,male,15_64,152401.605
931,2025,highvariant,female,15_64,155235.064
931,2025,highvariant,male,15_64,153092.737
931,2025,instantreplacement,female,15_64,155235.064
931,2025,instantreplacement,male,15_64,153092.737
931,2025,lowvariant,female,15_64,155235.064
931,2025,lowvariant,male,15_64,153092.737
931,2025,mediumvariant,female,15_64,155235.064
931,2025,mediumvariant,male,15_64,153092.737
931,2025,nochange,female,15_64,154885.307
931,2025,nochange,male,15_64,152401.605
931,2025,zeromigration,female,15_64,155539.292
931,2025,zeromigration,male,15_64,153288.459
931,2025,mediumvariant,female,16plus,180123.619
931,2025,mediumvariant,male,16plus,171070.089
931,2025,mediumvariant,female,17plus,176863.097
931,2025,mediumvariant,male,17plus,167681.799
931,2025,mediumvariant,female,18plus,173591.483
931,2025,mediumvariant,male,18plus,164283.787
931,2025,mediumvariant,female,18_23,20586.275
931,2025,mediumvariant,male,18_23,21301.921
931,2025,constantfertility,female,20plus,166913.856
931,2025,constantfertility,male,20plus,157357.74
931,2025,constantmortality,female,20plus,165774.711
931,2025,constantmortality,male,20plus,155943.236
931,2025,highvariant,female,20plus,166913.856
931,2025,highvariant,male,20plus,157357.74
931,2025,instantreplacement,female,20plus,166913.856
931,2025,instantreplacement,male,20plus,157357.74
931,2025,lowvariant,female,20plus,166913.856
931,2025,lowvariant,male,20plus,157357.74
931,2025,mediumvariant,female,20plus,166913.856
931,2025,mediumvariant,male,20plus,157357.74
931,2025,nochange,female,20plus,165774.711
931,2025,nochange,male,20plus,155943.236
931,2025,zeromigration,female,20plus,167169.106
931,2025,zeromigration,male,20plus,157608.771
931,2025,constantfertility,female,20_64,138757.975
931,2025,constantfertility,male,20_64,135983.994
931,2025,constantmortality,female,20_64,138416.405
931,2025,constantmortality,male,20_64,135313.087
931,2025,highvariant,female,20_64,138757.975
931,2025,highvariant,male,20_64,135983.994
931,2025,instantreplacement,female,20_64,138757.975
931,2025,instantreplacement,male,20_64,135983.994
931,2025,lowvariant,female,20_64,138757.975
931,2025,lowvariant,male,20_64,135983.994
931,2025,mediumvariant,female,20_64,138757.975
931,2025,mediumvariant,male,20_64,135983.994
931,2025,nochange,female,20_64,138416.405
931,2025,nochange,male,20_64,135313.087
931,2025,zeromigration,female,20_64,139033.436
931,2025,zeromigration,male,20_64,136166.446
931,2025,constantfertility,female,20_69,148056.213
931,2025,constantfertility,male,20_69,143906.022
931,2025,constantmortality,female,20_69,147594.692
931,2025,constantmortality,male,20_69,143067.721
931,2025,highvariant,female,20_69,148056.213
931,2025,highvariant,male,20_69,143906.022
931,2025,instantreplacement,female,20_69,148056.213
931,2025,instantreplacement,male,20_69,143906.022
931,2025,lowvariant,female,20_69,148056.213
931,2025,lowvariant,male,20_69,143906.022
931,2025,mediumvariant,female,20_69,148056.213
931,2025,mediumvariant,male,20_69,143906.022
931,2025,nochange,female,20_69,147594.692
931,2025,nochange,male,20_69,143067.721
931,2025,zeromigration,female,20_69,148326.145
931,2025,zeromigration,male,20_69,144109.666
931,2025,mediumvariant,female,21plus,163495.548
931,2025,mediumvariant,male,21plus,153818.006
931,2025,constantfertility,female,25plus,149506.468
931,2025,constantfertility,male,25plus,139378.363
931,2025,constantmortality,female,25plus,148380.24
931,2025,constantmortality,male,25plus,138009.947
931,2025,highvariant,female,25plus,149506.468
931,2025,highvariant,male,25plus,139378.363
931,2025,instantreplacement,female,25plus,149506.468
931,2025,instantreplacement,male,25plus,139378.363
931,2025,lowvariant,female,25plus,149506.468
931,2025,lowvariant,male,25plus,139378.363
931,2025,mediumvariant,female,25plus,149506.468
931,2025,mediumvariant,male,25plus,139378.363
931,2025,nochange,female,25plus,148380.24
931,2025,nochange,male,25plus,138009.947
931,2025,zeromigration,female,25plus,149716.565
931,2025,zeromigration,male,25plus,139615.277
931,2025,constantfertility,female,25_49,83591.29
931,2025,constantfertility,male,25_49,83410.322
931,2025,constantmortality,female,25_49,83475.48
931,2025,constantmortality,male,25_49,83133.419
931,2025,highvariant,female,25_49,83591.29
931,2025,highvariant,male,25_49,83410.322
931,2025,instantreplacement,female,25_49,83591.29
931,2025,instantreplacement,male,25_49,83410.322
931,2025,lowvariant,female,25_49,83591.29
931,2025,lowvariant,male,25_49,83410.322
931,2025,mediumvariant,female,25_49,83591.29
931,2025,mediumvariant,male,25_49,83410.322
931,2025,nochange,female,25_49,83475.48
931,2025,nochange,male,25_49,83133.419
931,2025,zeromigration,female,25_49,83806.166
931,2025,zeromigration,male,25_49,83537.366
931,2025,constantfertility,female,25_64,121350.587
931,2025,constantfertility,male,25_64,118004.617
931,2025,constantmortality,female,25_64,121021.934
931,2025,constantmortality,male,25_64,117379.798
931,2025,highvariant,female,25_64,121350.587
931,2025,highvariant,male,25_64,118004.617
931,2025,instantreplacement,female,25_64,121350.587
931,2025,instantreplacement,male,25_64,118004.617
931,2025,lowvariant,female,25_64,121350.587
931,2025,lowvariant,male,25_64,118004.617
931,2025,mediumvariant,female,25_64,121350.587
931,2025,mediumvariant,male,25_64,118004.617
931,2025,nochange,female,25_64,121021.934
931,2025,nochange,male,25_64,117379.798
931,2025,zeromigration,female,25_64,121580.895
931,2025,zeromigration,male,25_64,118172.952
931,2025,constantfertility,female,25_69,130648.825
931,2025,constantfertility,male,25_69,125926.645
931,2025,constantmortality,female,25_69,130200.221
931,2025,constantmortality,male,25_69,125134.432
931,2025,highvariant,female,25_69,130648.825
931,2025,highvariant,male,25_69,125926.645
931,2025,instantreplacement,female,25_69,130648.825
931,2025,instantreplacement,male,25_69,125926.645
931,2025,lowvariant,female,25_69,130648.825
931,2025,lowvariant,male,25_69,125926.645
931,2025,mediumvariant,female,25_69,130648.825
931,2025,mediumvariant,male,25_69,125926.645
931,2025,nochange,female,25_69,130200.221
931,2025,nochange,male,25_69,125134.432
931,2025,zeromigration,female,25_69,130873.604
931,2025,zeromigration,male,25_69,126116.172
931,2025,constantfertility,female,50plus,65915.178
931,2025,constantfertility,male,50plus,55968.041
931,2025,constantmortality,female,50plus,64904.76
931,2025,constantmortality,male,50plus,54876.528
931,2025,highvariant,female,50plus,65915.178
931,2025,highvariant,male,50plus,55968.041
931,2025,instantreplacement,female,50plus,65915.178
931,2025,instantreplacement,male,50plus,55968.041
931,2025,lowvariant,female,50plus,65915.178
931,2025,lowvariant,male,50plus,55968.041
931,2025,mediumvariant,female,50plus,65915.178
931,2025,mediumvariant,male,50plus,55968.041
931,2025,nochange,female,50plus,64904.76
931,2025,nochange,male,50plus,54876.528
931,2025,zeromigration,female,50plus,65910.399
931,2025,zeromigration,male,50plus,56077.911
931,2025,constantfertility,female,60plus,39604.804
931,2025,constantfertility,male,60plus,31533.627
931,2025,constantmortality,female,60plus,38710.716
931,2025,constantmortality,male,60plus,30640.654
931,2025,highvariant,female,60plus,39604.804
931,2025,highvariant,male,60plus,31533.627
931,2025,instantreplacement,female,60plus,39604.804
931,2025,instantreplacement,male,60plus,31533.627
931,2025,lowvariant,female,60plus,39604.804
931,2025,lowvariant,male,60plus,31533.627
931,2025,mediumvariant,female,60plus,39604.804
931,2025,mediumvariant,male,60plus,31533.627
931,2025,nochange,female,60plus,38710.716
931,2025,nochange,male,60plus,30640.654
931,2025,zeromigration,female,60plus,39581.998
931,2025,zeromigration,male,60plus,31619.932
931,2025,constantfertility,female,65plus,28155.881
931,2025,constantfertility,male,65plus,21373.746
931,2025,constantmortality,female,65plus,27358.306
931,2025,constantmortality,male,65plus,20630.149
931,2025,highvariant,female,65plus,28155.881
931,2025,highvariant,male,65plus,21373.746
931,2025,instantreplacement,female,65plus,28155.881
931,2025,instantreplacement,male,65plus,21373.746
931,2025,lowvariant,female,65plus,28155.881
931,2025,lowvariant,male,65plus,21373.746
931,2025,mediumvariant,female,65plus,28155.881
931,2025,mediumvariant,male,65plus,21373.746
931,2025,nochange,female,65plus,27358.306
931,2025,nochange,male,65plus,20630.149
931,2025,zeromigration,female,65plus,28135.67
931,2025,zeromigration,male,65plus,21442.325
931,2025,constantfertility,female,70plus,18857.643
931,2025,constantfertility,male,70plus,13451.718
931,2025,constantmortality,female,70plus,18180.019
931,2025,constantmortality,male,70plus,12875.515
931,2025,highvariant,female,70plus,18857.643
931,2025,highvariant,male,70plus,13451.718
931,2025,instantreplacement,female,70plus,18857.643
931,2025,instantreplacement,male,70plus,13451.718
931,2025,lowvariant,female,70plus,18857.643
931,2025,lowvariant,male,70plus,13451.718
931,2025,mediumvariant,female,70plus,18857.643
931,2025,mediumvariant,male,70plus,13451.718
931,2025,nochange,female,70plus,18180.019
931,2025,nochange,male,70plus,12875.515
931,2025,zeromigration,female,70plus,18842.961
931,2025,zeromigration,male,70plus,13499.105
931,2025,constantfertility,female,75plus,11576.716
931,2025,constantfertility,male,75plus,7583.375
931,2025,constantmortality,female,75plus,11042.849
931,2025,constantmortality,male,75plus,7182.719
931,2025,highvariant,female,75plus,11576.716
931,2025,highvariant,male,75plus,7583.375
931,2025,instantreplacement,female,75plus,11576.716
931,2025,instantreplacement,male,75plus,7583.375
931,2025,lowvariant,female,75plus,11576.716
931,2025,lowvariant,male,75plus,7583.375
931,2025,mediumvariant,female,75plus,11576.716
931,2025,mediumvariant,male,75plus,7583.375
931,2025,nochange,female,75plus,11042.849
931,2025,nochange,male,75plus,7182.719
931,2025,zeromigration,female,75plus,11567.682
931,2025,zeromigration,male,75plus,7611.132
931,2025,constantfertility,female,80plus,6458.883
931,2025,constantfertility,male,80plus,3758.921
931,2025,constantmortality,female,80plus,6076.754
931,2025,constantmortality,male,80plus,3517.593
931,2025,highvariant,female,80plus,6458.883
931,2025,highvariant,male,80plus,3758.921
931,2025,instantreplacement,female,80plus,6458.883
931,2025,instantreplacement,male,80plus,3758.921
931,2025,lowvariant,female,80plus,6458.883
931,2025,lowvariant,male,80plus,3758.921
931,2025,mediumvariant,female,80plus,6458.883
931,2025,mediumvariant,male,80plus,3758.921
931,2025,nochange,female,80plus,6076.754
931,2025,nochange,male,80plus,3517.593
931,2025,zeromigration,female,80plus,6454.054
931,2025,zeromigration,male,80plus,3772.874
931,2025,constantfertility,female,85plus,3162.87
931,2025,constantfertility,male,85plus,1567.116
