country,year,variant,agebroad,population
512,2040,medium variant,13_18,416.726
512,2040,medium variant,13_19,494.802
512,2040,constant-fertility,15plus,4758.475
512,2040,constant-mortality,15plus,4487.585
512,2040,high variant,15plus,4721.13
512,2040,instant-replacement,15plus,4519.557
512,2040,low variant,15plus,4513.623
512,2040,medium variant,15plus,4617.377
512,2040,no change,15plus,4627.941
512,2040,zero-migration,15plus,4803.118
512,2040,medium variant,15_17,211.411
512,2040,constant-fertility,15_24,933.515
512,2040,constant-mortality,15_24,788.334
512,2040,high variant,15_24,896.17
512,2040,instant-replacement,15_24,694.597
512,2040,low variant,15_24,688.663
512,2040,medium variant,15_24,792.417
512,2040,no change,15_24,928.69
512,2040,zero-migration,15_24,753.995
512,2040,constant-fertility,15_49,3024.497
512,2040,constant-mortality,15_49,2863.881
512,2040,high variant,15_49,2987.152
512,2040,instant-replacement,15_49,2785.579
512,2040,low variant,15_49,2779.645
512,2040,medium variant,15_49,2883.399
512,2040,no change,15_49,3004.237
512,2040,zero-migration,15_49,2383.051
512,2040,constant-fertility,15_59,3857.305
512,2040,constant-mortality,15_59,3678.887
512,2040,high variant,15_59,3819.96
512,2040,instant-replacement,15_59,3618.387
512,2040,low variant,15_59,3612.453
512,2040,medium variant,15_59,3716.207
512,2040,no change,15_59,3819.243
512,2040,zero-migration,15_59,3751.264
512,2040,constant-fertility,15_64,4171.776
512,2040,constant-mortality,15_64,3980.501
512,2040,high variant,15_64,4134.431
512,2040,instant-replacement,15_64,3932.858
512,2040,low variant,15_64,3926.924
512,2040,medium variant,15_64,4030.678
512,2040,no change,15_64,4120.857
512,2040,zero-migration,15_64,4156
512,2040,medium variant,16plus,4549.218
512,2040,medium variant,17plus,4478.8
512,2040,medium variant,18plus,4405.966
512,2040,medium variant,18_23,490.67
512,2040,constant-fertility,20plus,4304.53
512,2040,constant-mortality,20plus,4124.54
512,2040,high variant,20plus,4292.506
512,2040,instant-replacement,20plus,4183.093
512,2040,low variant,20plus,4212.451
512,2040,medium variant,20plus,4252.477
512,2040,no change,20plus,4176.307
512,2040,zero-migration,20plus,4451.141
512,2040,constant-fertility,20_64,3717.831
512,2040,constant-mortality,20_64,3617.456
512,2040,high variant,20_64,3705.807
512,2040,instant-replacement,20_64,3596.394
512,2040,low variant,20_64,3625.752
512,2040,medium variant,20_64,3665.778
512,2040,no change,20_64,3669.223
512,2040,zero-migration,20_64,3804.023
512,2040,constant-fertility,20_69,3947.456
512,2040,constant-mortality,20_69,3829.696
512,2040,high variant,20_69,3935.432
512,2040,instant-replacement,20_69,3826.019
512,2040,low variant,20_69,3855.377
512,2040,medium variant,20_69,3895.403
512,2040,no change,20_69,3881.463
512,2040,zero-migration,20_69,4065.406
512,2040,medium variant,21plus,4171.829
512,2040,constant-fertility,25plus,3824.96
512,2040,constant-mortality,25plus,3699.251
512,2040,high variant,25plus,3824.96
512,2040,instant-replacement,25plus,3824.96
512,2040,low variant,25plus,3824.96
512,2040,medium variant,25plus,3824.96
512,2040,no change,25plus,3699.251
512,2040,zero-migration,25plus,4049.123
512,2040,constant-fertility,25_49,2090.982
512,2040,constant-mortality,25_49,2075.547
512,2040,high variant,25_49,2090.982
512,2040,instant-replacement,25_49,2090.982
512,2040,low variant,25_49,2090.982
512,2040,medium variant,25_49,2090.982
512,2040,no change,25_49,2075.547
512,2040,zero-migration,25_49,1629.056
512,2040,constant-fertility,25_64,3238.261
512,2040,constant-mortality,25_64,3192.167
512,2040,high variant,25_64,3238.261
512,2040,instant-replacement,25_64,3238.261
512,2040,low variant,25_64,3238.261
512,2040,medium variant,25_64,3238.261
512,2040,no change,25_64,3192.167
512,2040,zero-migration,25_64,3402.005
512,2040,constant-fertility,25_69,3467.886
512,2040,constant-mortality,25_69,3404.407
512,2040,high variant,25_69,3467.886
512,2040,instant-replacement,25_69,3467.886
512,2040,low variant,25_69,3467.886
512,2040,medium variant,25_69,3467.886
512,2040,no change,25_69,3404.407
512,2040,zero-migration,25_69,3663.388
512,2040,constant-fertility,50plus,1733.978
512,2040,constant-mortality,50plus,1623.704
512,2040,high variant,50plus,1733.978
512,2040,instant-replacement,50plus,1733.978
512,2040,low variant,50plus,1733.978
512,2040,medium variant,50plus,1733.978
512,2040,no change,50plus,1623.704
512,2040,zero-migration,50plus,2420.067
512,2040,constant-fertility,60plus,901.17
512,2040,constant-mortality,60plus,808.698
512,2040,high variant,60plus,901.17
512,2040,instant-replacement,60plus,901.17
512,2040,low variant,60plus,901.17
512,2040,medium variant,60plus,901.17
512,2040,no change,60plus,808.698
512,2040,zero-migration,60plus,1051.854
512,2040,constant-fertility,65plus,586.699
512,2040,constant-mortality,65plus,507.084
512,2040,high variant,65plus,586.699
512,2040,instant-replacement,65plus,586.699
512,2040,low variant,65plus,586.699
512,2040,medium variant,65plus,586.699
512,2040,no change,65plus,507.084
512,2040,zero-migration,65plus,647.118
512,2040,constant-fertility,70plus,357.074
512,2040,constant-mortality,70plus,294.844
512,2040,high variant,70plus,357.074
512,2040,instant-replacement,70plus,357.074
512,2040,low variant,70plus,357.074
512,2040,medium variant,70plus,357.074
512,2040,no change,70plus,294.844
512,2040,zero-migration,70plus,385.735
512,2040,constant-fertility,75plus,191.537
512,2040,constant-mortality,75plus,149.118
512,2040,high variant,75plus,191.537
512,2040,instant-replacement,75plus,191.537
512,2040,low variant,75plus,191.537
512,2040,medium variant,75plus,191.537
512,2040,no change,75plus,149.118
512,2040,zero-migration,75plus,202.838
512,2040,constant-fertility,80plus,98.891
512,2040,constant-mortality,80plus,72.133
512,2040,high variant,80plus,98.891
512,2040,instant-replacement,80plus,98.891
512,2040,low variant,80plus,98.891
512,2040,medium variant,80plus,98.891
512,2040,no change,80plus,72.133
512,2040,zero-migration,80plus,101.878
512,2040,constant-fertility,85plus,42.311
512,2040,constant-mortality,85plus,29.03
512,2040,high variant,85plus,42.311
512,2040,instant-replacement,85plus,42.311
512,2040,low variant,85plus,42.311
512,2040,medium variant,85plus,42.311
512,2040,no change,85plus,29.03
512,2040,zero-migration,85plus,42.808
512,2040,constant-fertility,90plus,13.762
512,2040,constant-mortality,90plus,9.049
512,2040,high variant,90plus,13.762
512,2040,instant-replacement,90plus,13.762
512,2040,low variant,90plus,13.762
512,2040,medium variant,90plus,13.762
512,2040,no change,90plus,9.049
512,2040,zero-migration,90plus,13.815
512,2045,constant-fertility,total,6493.383
512,2045,constant-mortality,total,5455.944
512,2045,high variant,total,6099.458
512,2045,instant-replacement,total,5672.192
512,2045,low variant,total,5224.921
512,2045,medium variant,total,5658.608
512,2045,no change,total,6284.77
512,2045,zero-migration,total,5751.581
512,2045,medium variant,0_1,128.494
512,2045,constant-fertility,0_4,546.82
512,2045,constant-mortality,0_4,313.516
512,2045,high variant,0_4,419.955
512,2045,instant-replacement,0_4,361.783
512,2045,low variant,0_4,217.483
512,2045,medium variant,0_4,315.798
512,2045,no change,0_4,542.755
512,2045,zero-migration,0_4,289.93
512,2045,constant-fertility,0_14,1468.641
512,2045,constant-mortality,0_14,889.525
512,2045,high variant,0_14,1158.077
512,2045,instant-replacement,0_14,1004.942
512,2045,low variant,0_14,640.312
512,2045,medium variant,0_14,895.616
512,2045,no change,0_14,1458.441
512,2045,zero-migration,0_14,812.825
512,2045,medium variant,0_17,1077.634
512,2045,constant-fertility,0_19,1903.481
512,2045,constant-mortality,0_19,1201.467
512,2045,high variant,0_19,1546.839
512,2045,instant-replacement,0_19,1320.808
512,2045,low variant,0_19,879.471
512,2045,medium variant,0_19,1209.574
512,2045,no change,0_19,1890.47
512,2045,zero-migration,0_19,1102.605
512,2045,constant-fertility,0_24,2373.66
512,2045,constant-mortality,0_24,1580.116
512,2045,high variant,0_24,1991.737
512,2045,instant-replacement,0_24,1673.684
512,2045,low variant,0_24,1197.109
512,2045,medium variant,0_24,1590.843
512,2045,no change,0_24,2357.388
512,2045,zero-migration,0_24,1454.05
512,2045,medium variant,3_4,124.024
512,2045,medium variant,3_5,184.658
512,2045,medium variant,3_6,244.367
512,2045,medium variant,4_5,122.198
512,2045,medium variant,4_6,181.907
512,2045,medium variant,5_10,351.563
512,2045,medium variant,5_11,408.101
512,2045,constant-fertility,5_14,921.821
512,2045,constant-mortality,5_14,576.009
512,2045,high variant,5_14,738.122
512,2045,instant-replacement,5_14,643.159
512,2045,low variant,5_14,422.829
512,2045,medium variant,5_14,579.818
512,2045,no change,5_14,915.686
512,2045,zero-migration,5_14,522.895
512,2045,medium variant,6_9,234.021
512,2045,medium variant,6_10,290.929
512,2045,medium variant,6_11,347.467
512,2045,medium variant,6_12,404.024
512,2045,medium variant,7_10,231.22
512,2045,medium variant,7_12,344.315
512,2045,medium variant,11_16,347.986
512,2045,medium variant,11_17,410.273
512,2045,medium variant,11_18,474.88
512,2045,medium variant,12_14,171.717
512,2045,medium variant,12_16,291.448
512,2045,medium variant,12_17,353.735
512,2045,medium variant,12_18,418.342
512,2045,medium variant,13_17,297.178
512,2045,medium variant,13_18,361.785
512,2045,medium variant,13_19,429.118
512,2045,constant-fertility,15plus,5024.742
512,2045,constant-mortality,15plus,4566.419
512,2045,high variant,15plus,4941.381
512,2045,instant-replacement,15plus,4667.25
512,2045,low variant,15plus,4584.609
512,2045,medium variant,15plus,4762.992
512,2045,no change,15plus,4826.329
512,2045,zero-migration,15plus,4938.756
512,2045,medium variant,15_17,182.018
512,2045,constant-fertility,15_24,905.019
512,2045,constant-mortality,15_24,690.591
512,2045,high variant,15_24,833.66
512,2045,instant-replacement,15_24,668.742
512,2045,low variant,15_24,556.797
512,2045,medium variant,15_24,695.227
512,2045,no change,15_24,898.947
512,2045,zero-migration,15_24,641.225
512,2045,constant-fertility,15_49,3064.365
512,2045,constant-mortality,15_49,2778.496
512,2045,high variant,15_49,2981.004
512,2045,instant-replacement,15_49,2706.873
512,2045,low variant,15_49,2624.232
512,2045,medium variant,15_49,2802.615
512,2045,no change,15_49,3038.406
512,2045,zero-migration,15_49,2194.097
512,2045,constant-fertility,15_59,3841.534
512,2045,constant-mortality,15_59,3535
512,2045,high variant,15_59,3758.173
512,2045,instant-replacement,15_59,3484.042
512,2045,low variant,15_59,3401.401
512,2045,medium variant,15_59,3579.784
512,2045,no change,15_59,3794.91
512,2045,zero-migration,15_59,3372.48
512,2045,constant-fertility,15_64,4231.722
512,2045,constant-mortality,15_64,3905.159
512,2045,high variant,15_64,4148.361
512,2045,instant-replacement,15_64,3874.23
512,2045,low variant,15_64,3791.589
512,2045,medium variant,15_64,3969.972
512,2045,no change,15_64,4165.069
512,2045,zero-migration,15_64,4004.711
512,2045,medium variant,16plus,4703.782
512,2045,medium variant,17plus,4643.261
512,2045,medium variant,18plus,4580.974
512,2045,medium variant,18_23,430.432
512,2045,constant-fertility,20plus,4589.902
512,2045,constant-mortality,20plus,4254.477
512,2045,high variant,20plus,4552.619
512,2045,instant-replacement,20plus,4351.384
512,2045,low variant,20plus,4345.45
512,2045,medium variant,20plus,4449.034
512,2045,no change,20plus,4394.3
512,2045,zero-migration,20plus,4648.976
512,2045,constant-fertility,20_64,3796.882
512,2045,constant-mortality,20_64,3593.217
512,2045,high variant,20_64,3759.599
512,2045,instant-replacement,20_64,3558.364
512,2045,low variant,20_64,3552.43
512,2045,medium variant,20_64,3656.014
512,2045,no change,20_64,3733.04
512,2045,zero-migration,20_64,3714.931
512,2045,constant-fertility,20_69,4095.236
512,2045,constant-mortality,20_69,3865.727
512,2045,high variant,20_69,4057.953
512,2045,instant-replacement,20_69,3856.718
512,2045,low variant,20_69,3850.784
512,2045,medium variant,20_69,3954.368
512,2045,no change,20_69,4005.55
512,2045,zero-migration,20_69,4100.705
512,2045,medium variant,21plus,4378.902
512,2045,constant-fertility,25plus,4119.723
512,2045,constant-mortality,25plus,3875.828
512,2045,high variant,25plus,4107.721
512,2045,instant-replacement,25plus,3998.508
512,2045,low variant,25plus,4027.812
512,2045,medium variant,25plus,4067.765
512,2045,no change,25plus,3927.382
512,2045,zero-migration,25plus,4297.531
512,2045,constant-fertility,25_49,2159.346
512,2045,constant-mortality,25_49,2087.905
512,2045,high variant,25_49,2147.344
512,2045,instant-replacement,25_49,2038.131
512,2045,low variant,25_49,2067.435
512,2045,medium variant,25_49,2107.388
512,2045,no change,25_49,2139.459
512,2045,zero-migration,25_49,1552.872
512,2045,constant-fertility,25_64,3326.703
512,2045,constant-mortality,25_64,3214.568
512,2045,high variant,25_64,3314.701
512,2045,instant-replacement,25_64,3205.488
512,2045,low variant,25_64,3234.792
512,2045,medium variant,25_64,3274.745
512,2045,no change,25_64,3266.122
512,2045,zero-migration,25_64,3363.486
512,2045,constant-fertility,25_69,3625.057
512,2045,constant-mortality,25_69,3487.078
512,2045,high variant,25_69,3613.055
512,2045,instant-replacement,25_69,3503.842
512,2045,low variant,25_69,3533.146
512,2045,medium variant,25_69,3573.099
512,2045,no change,25_69,3538.632
512,2045,zero-migration,25_69,3749.26
512,2045,constant-fertility,50plus,1960.377
512,2045,constant-mortality,50plus,1787.923
512,2045,high variant,50plus,1960.377
512,2045,instant-replacement,50plus,1960.377
512,2045,low variant,50plus,1960.377
512,2045,medium variant,50plus,1960.377
512,2045,no change,50plus,1787.923
512,2045,zero-migration,50plus,2744.659
512,2045,constant-fertility,60plus,1183.208
512,2045,constant-mortality,60plus,1031.419
512,2045,high variant,60plus,1183.208
512,2045,instant-replacement,60plus,1183.208
512,2045,low variant,60plus,1183.208
512,2045,medium variant,60plus,1183.208
512,2045,no change,60plus,1031.419
512,2045,zero-migration,60plus,1566.276
512,2045,constant-fertility,65plus,793.02
512,2045,constant-mortality,65plus,661.26
512,2045,high variant,65plus,793.02
512,2045,instant-replacement,65plus,793.02
512,2045,low variant,65plus,793.02
512,2045,medium variant,65plus,793.02
512,2045,no change,65plus,661.26
512,2045,zero-migration,65plus,934.045
512,2045,constant-fertility,70plus,494.666
512,2045,constant-mortality,70plus,388.75
512,2045,high variant,70plus,494.666
512,2045,instant-replacement,70plus,494.666
512,2045,low variant,70plus,494.666
512,2045,medium variant,70plus,494.666
512,2045,no change,70plus,388.75
512,2045,zero-migration,70plus,548.271
512,2045,constant-fertility,75plus,282.33
512,2045,constant-mortality,75plus,206.749
512,2045,high variant,75plus,282.33
512,2045,instant-replacement,75plus,282.33
512,2045,low variant,75plus,282.33
512,2045,medium variant,75plus,282.33
512,2045,no change,75plus,206.749
512,2045,zero-migration,75plus,306.251
512,2045,constant-fertility,80plus,136.077
512,2045,constant-mortality,80plus,90.834
512,2045,high variant,80plus,136.077
512,2045,instant-replacement,80plus,136.077
512,2045,low variant,80plus,136.077
512,2045,medium variant,80plus,136.077
512,2045,no change,80plus,90.834
512,2045,zero-migration,80plus,144.69
512,2045,constant-fertility,85plus,61.463
512,2045,constant-mortality,85plus,37.567
512,2045,high variant,85plus,61.463
512,2045,instant-replacement,85plus,61.463
512,2045,low variant,85plus,61.463
512,2045,medium variant,85plus,61.463
512,2045,no change,85plus,37.567
512,2045,zero-migration,85plus,63.437
512,2045,constant-fertility,90plus,21.858
512,2045,constant-mortality,90plus,12.544
512,2045,high variant,90plus,21.858
512,2045,instant-replacement,90plus,21.858
512,2045,low variant,90plus,21.858
512,2045,medium variant,90plus,21.858
512,2045,no change,90plus,12.544
512,2045,zero-migration,90plus,22.123
512,2050,constant-fertility,total,6953.898
512,2050,constant-mortality,total,5556.567
512,2050,high variant,total,6412.573
512,2050,instant-replacement,total,5899.622
512,2050,low variant,total,5296.713
512,2050,medium variant,total,5843.555
512,2050,no change,total,6657.168
512,2050,zero-migration,total,5862.105
512,2050,medium variant,0_1,128.816
512,2050,constant-fertility,0_4,600.801
512,2050,constant-mortality,0_4,321.608
