global,year,variant,freq,agebroad,totaldeaths
900,2035,momentum,5yearly,90plus,36065.163
900,2035,no_change,5yearly,90plus,36064.691
900,2035,zero_migration,5yearly,90plus,42100.896
900,2040,constant_fertility,5yearly,0_4,27084.55
900,2040,constant_mortality,5yearly,0_4,39357.03
900,2040,high_variant,5yearly,0_4,21799.057
900,2040,instant_replacement,5yearly,0_4,12022.318
900,2040,low_variant,5yearly,0_4,13897.207
900,2040,medium_variant,5yearly,0_4,17696.56
900,2040,momentum,5yearly,0_4,29682.331
900,2040,no_change,5yearly,0_4,60132.395
900,2040,zero_migration,5yearly,0_4,17878.89
900,2040,constant_fertility,5yearly,5_9,2582.357
900,2040,high_variant,5yearly,5_9,2222.322
900,2040,low_variant,5yearly,5_9,1574.289
900,2040,medium_variant,5yearly,5_9,1895.236
900,2040,constant_fertility,5yearly,10_14,2166.61
900,2040,high_variant,5yearly,10_14,2007.077
900,2040,low_variant,5yearly,10_14,1440.598
900,2040,medium_variant,5yearly,10_14,1723.472
900,2040,constant_fertility,5yearly,15_19,2831.31
900,2040,high_variant,5yearly,15_19,2785.517
900,2040,low_variant,5yearly,15_19,2071.468
900,2040,medium_variant,5yearly,15_19,2428.534
900,2040,constant_fertility,5yearly,20_24,3741.145
900,2040,high_variant,5yearly,20_24,3782.47
900,2040,low_variant,5yearly,20_24,3051.088
900,2040,medium_variant,5yearly,20_24,3416.889
900,2040,constant_fertility,5yearly,25_29,4059.282
900,2040,high_variant,5yearly,25_29,4102.226
900,2040,low_variant,5yearly,25_29,3775.231
900,2040,medium_variant,5yearly,25_29,3938.824
900,2040,constant_fertility,5yearly,30_34,4466.523
900,2040,high_variant,5yearly,30_34,4466.523
900,2040,low_variant,5yearly,30_34,4466.531
900,2040,medium_variant,5yearly,30_34,4466.528
900,2040,constant_fertility,5yearly,35_39,5338.289
900,2040,high_variant,5yearly,35_39,5338.293
900,2040,low_variant,5yearly,35_39,5338.299
900,2040,medium_variant,5yearly,35_39,5338.298
900,2040,constant_fertility,5yearly,40_44,6707.751
900,2040,high_variant,5yearly,40_44,6707.754
900,2040,low_variant,5yearly,40_44,6707.762
900,2040,medium_variant,5yearly,40_44,6707.757
900,2040,constant_fertility,5yearly,45_49,9158.067
900,2040,high_variant,5yearly,45_49,9158.073
900,2040,low_variant,5yearly,45_49,9158.087
900,2040,medium_variant,5yearly,45_49,9158.08
900,2040,constant_fertility,5yearly,50_54,13169.147
900,2040,high_variant,5yearly,50_54,13169.152
900,2040,low_variant,5yearly,50_54,13169.17
900,2040,medium_variant,5yearly,50_54,13169.161
900,2040,constant_fertility,5yearly,55_59,18557.811
900,2040,high_variant,5yearly,55_59,18557.818
900,2040,low_variant,5yearly,55_59,18557.846
900,2040,medium_variant,5yearly,55_59,18557.833
900,2040,constant_fertility,5yearly,60_64,25296.487
900,2040,high_variant,5yearly,60_64,25296.495
900,2040,low_variant,5yearly,60_64,25296.528
900,2040,medium_variant,5yearly,60_64,25296.509
900,2040,constant_fertility,5yearly,65_69,34971.407
900,2040,high_variant,5yearly,65_69,34971.411
900,2040,low_variant,5yearly,65_69,34971.443
900,2040,medium_variant,5yearly,65_69,34971.431
900,2040,constant_fertility,5yearly,70_74,47460.505
900,2040,high_variant,5yearly,70_74,47460.515
900,2040,low_variant,5yearly,70_74,47460.558
900,2040,medium_variant,5yearly,70_74,47460.539
900,2040,constant_fertility,5yearly,75_79,57391.248
900,2040,high_variant,5yearly,75_79,57391.281
900,2040,low_variant,5yearly,75_79,57391.319
900,2040,medium_variant,5yearly,75_79,57391.304
900,2040,constant_fertility,5yearly,80_84,59416.866
900,2040,high_variant,5yearly,80_84,59416.88
900,2040,low_variant,5yearly,80_84,59416.923
900,2040,medium_variant,5yearly,80_84,59416.892
900,2040,constant_fertility,5yearly,85_89,52852.347
900,2040,high_variant,5yearly,85_89,52852.344
900,2040,low_variant,5yearly,85_89,52852.376
900,2040,medium_variant,5yearly,85_89,52852.355
900,2040,constant_fertility,5yearly,90_94,35184.178
900,2040,high_variant,5yearly,90_94,35184.188
900,2040,low_variant,5yearly,90_94,35184.188
900,2040,medium_variant,5yearly,90_94,35184.185
900,2040,constant_fertility,5yearly,95plus,18250.253
900,2040,high_variant,5yearly,95plus,18250.258
900,2040,low_variant,5yearly,95plus,18250.252
900,2040,medium_variant,5yearly,95plus,18250.253
900,2040,constant_fertility,5yearly,0_14,31833.517
900,2040,constant_mortality,5yearly,0_14,47519.366
900,2040,high_variant,5yearly,0_14,26028.456
900,2040,instant_replacement,5yearly,0_14,14534.21
900,2040,low_variant,5yearly,0_14,16912.094
900,2040,medium_variant,5yearly,0_14,21315.268
900,2040,momentum,5yearly,0_14,35689.088
900,2040,no_change,5yearly,0_14,70893.226
900,2040,zero_migration,5yearly,0_14,21528.65
900,2040,constant_fertility,5yearly,0_19,34664.827
900,2040,constant_mortality,5yearly,0_19,52297.546
900,2040,high_variant,5yearly,0_19,28813.973
900,2040,instant_replacement,5yearly,0_19,16316.283
900,2040,low_variant,5yearly,0_19,18983.562
900,2040,medium_variant,5yearly,0_19,23743.802
900,2040,momentum,5yearly,0_19,39314.745
900,2040,no_change,5yearly,0_19,76479.598
900,2040,zero_migration,5yearly,0_19,23975.498
900,2040,constant_fertility,5yearly,0_24,38405.972
900,2040,constant_mortality,5yearly,0_24,58731.037
900,2040,high_variant,5yearly,0_24,32596.443
900,2040,instant_replacement,5yearly,0_24,18834.116
900,2040,low_variant,5yearly,0_24,22034.65
900,2040,medium_variant,5yearly,0_24,27160.691
900,2040,momentum,5yearly,0_24,44122.611
900,2040,no_change,5yearly,0_24,83534.649
900,2040,zero_migration,5yearly,0_24,27414.828
900,2040,constant_fertility,5yearly,5_14,4748.967
900,2040,constant_mortality,5yearly,5_14,8162.336
900,2040,high_variant,5yearly,5_14,4229.399
900,2040,instant_replacement,5yearly,5_14,2511.892
900,2040,low_variant,5yearly,5_14,3014.887
900,2040,medium_variant,5yearly,5_14,3618.708
900,2040,momentum,5yearly,5_14,6006.757
900,2040,no_change,5yearly,5_14,10760.831
900,2040,zero_migration,5yearly,5_14,3649.76
900,2040,constant_fertility,5yearly,15plus,398852.616
900,2040,constant_mortality,5yearly,15plus,480438.429
900,2040,high_variant,5yearly,15plus,398891.198
900,2040,instant_replacement,5yearly,15plus,395937.692
900,2040,low_variant,5yearly,15plus,397119.069
900,2040,medium_variant,5yearly,15plus,398005.372
900,2040,momentum,5yearly,15plus,478306.267
900,2040,no_change,5yearly,15plus,482101.261
900,2040,zero_migration,5yearly,15plus,399332.162
900,2040,constant_fertility,5yearly,15_24,6572.455
900,2040,constant_mortality,5yearly,15_24,11211.671
900,2040,high_variant,5yearly,15_24,6567.987
900,2040,instant_replacement,5yearly,15_24,4299.906
900,2040,low_variant,5yearly,15_24,5122.556
900,2040,medium_variant,5yearly,15_24,5845.423
900,2040,momentum,5yearly,15_24,8433.523
900,2040,no_change,5yearly,15_24,12641.423
900,2040,zero_migration,5yearly,15_24,5886.178
900,2040,constant_fertility,5yearly,15_49,36302.367
900,2040,constant_mortality,5yearly,15_49,61739.928
900,2040,high_variant,5yearly,15_49,36340.856
900,2040,instant_replacement,5yearly,15_49,33395.047
900,2040,low_variant,5yearly,15_49,34568.466
900,2040,medium_variant,5yearly,15_49,35454.91
900,2040,momentum,5yearly,15_49,58319.215
900,2040,no_change,5yearly,15_49,63400.336
900,2040,zero_migration,5yearly,15_49,35697.897
900,2040,constant_fertility,5yearly,15_59,68029.325
900,2040,constant_mortality,5yearly,15_59,106638.522
900,2040,high_variant,5yearly,15_59,68067.826
900,2040,instant_replacement,5yearly,15_59,65120.483
900,2040,low_variant,5yearly,15_59,66295.482
900,2040,medium_variant,5yearly,15_59,67181.904
900,2040,momentum,5yearly,15_59,103426.357
900,2040,no_change,5yearly,15_59,108299.575
900,2040,zero_migration,5yearly,15_59,67591.8
900,2040,constant_fertility,5yearly,15_64,93325.812
900,2040,constant_mortality,5yearly,15_64,141231.705
900,2040,high_variant,5yearly,15_64,93364.321
900,2040,instant_replacement,5yearly,15_64,90416.038
900,2040,low_variant,5yearly,15_64,91592.01
900,2040,medium_variant,5yearly,15_64,92478.413
900,2040,momentum,5yearly,15_64,138224.202
900,2040,no_change,5yearly,15_64,142893.106
900,2040,zero_migration,5yearly,15_64,93042.358
900,2040,constant_fertility,5yearly,20plus,396021.306
900,2040,constant_mortality,5yearly,20plus,475660.249
900,2040,high_variant,5yearly,20plus,396105.681
900,2040,instant_replacement,5yearly,20plus,394155.619
900,2040,low_variant,5yearly,20plus,395047.601
900,2040,medium_variant,5yearly,20plus,395576.838
900,2040,momentum,5yearly,20plus,474680.61
900,2040,no_change,5yearly,20plus,476514.889
900,2040,zero_migration,5yearly,20plus,396885.314
900,2040,constant_fertility,5yearly,20_64,90494.502
900,2040,constant_mortality,5yearly,20_64,136453.525
900,2040,high_variant,5yearly,20_64,90578.804
900,2040,instant_replacement,5yearly,20_64,88633.965
900,2040,low_variant,5yearly,20_64,89520.542
900,2040,medium_variant,5yearly,20_64,90049.879
900,2040,momentum,5yearly,20_64,134598.545
900,2040,no_change,5yearly,20_64,137306.734
900,2040,zero_migration,5yearly,20_64,90595.51
900,2040,constant_fertility,5yearly,20_69,125465.909
900,2040,constant_mortality,5yearly,20_69,183358.851
900,2040,high_variant,5yearly,20_69,125550.215
900,2040,instant_replacement,5yearly,20_69,123604.294
900,2040,low_variant,5yearly,20_69,124491.985
900,2040,medium_variant,5yearly,20_69,125021.31
900,2040,momentum,5yearly,20_69,181762.014
900,2040,no_change,5yearly,20_69,184212.436
900,2040,zero_migration,5yearly,20_69,125764.551
900,2040,constant_fertility,5yearly,25plus,392280.161
900,2040,constant_mortality,5yearly,25plus,469226.758
900,2040,high_variant,5yearly,25plus,392323.211
900,2040,instant_replacement,5yearly,25plus,391637.786
900,2040,low_variant,5yearly,25plus,391996.513
900,2040,medium_variant,5yearly,25plus,392159.949
900,2040,momentum,5yearly,25plus,469872.744
900,2040,no_change,5yearly,25plus,469459.838
900,2040,zero_migration,5yearly,25plus,393445.984
900,2040,constant_fertility,5yearly,25_69,121724.764
900,2040,constant_mortality,5yearly,25_69,176925.36
900,2040,high_variant,5yearly,25_69,121767.745
900,2040,instant_replacement,5yearly,25_69,121086.461
900,2040,low_variant,5yearly,25_69,121440.897
900,2040,medium_variant,5yearly,25_69,121604.421
900,2040,momentum,5yearly,25_69,176954.148
900,2040,no_change,5yearly,25_69,177157.385
900,2040,zero_migration,5yearly,25_69,122325.221
900,2040,constant_fertility,5yearly,40plus,378416.067
900,2040,constant_mortality,5yearly,40plus,443887.559
900,2040,high_variant,5yearly,40plus,378416.169
900,2040,instant_replacement,5yearly,40plus,378407.174
900,2040,low_variant,5yearly,40plus,378416.452
900,2040,medium_variant,5yearly,40plus,378416.299
900,2040,momentum,5yearly,40plus,445338.83
900,2040,no_change,5yearly,40plus,443890.682
900,2040,zero_migration,5yearly,40plus,379607.58
900,2040,constant_fertility,5yearly,50plus,362550.249
900,2040,constant_mortality,5yearly,50plus,418698.501
900,2040,high_variant,5yearly,50plus,362550.342
900,2040,instant_replacement,5yearly,50plus,362542.645
900,2040,low_variant,5yearly,50plus,362550.603
900,2040,medium_variant,5yearly,50plus,362550.462
900,2040,momentum,5yearly,50plus,419987.052
900,2040,no_change,5yearly,50plus,418700.925
900,2040,zero_migration,5yearly,50plus,363634.265
900,2040,constant_fertility,5yearly,60plus,330823.291
900,2040,constant_mortality,5yearly,60plus,373799.907
900,2040,high_variant,5yearly,60plus,330823.372
900,2040,instant_replacement,5yearly,60plus,330817.209
900,2040,low_variant,5yearly,60plus,330823.587
900,2040,medium_variant,5yearly,60plus,330823.468
900,2040,momentum,5yearly,60plus,374879.91
900,2040,no_change,5yearly,60plus,373801.686
900,2040,zero_migration,5yearly,60plus,331740.362
900,2040,constant_fertility,5yearly,65plus,305526.804
900,2040,constant_mortality,5yearly,65plus,339206.724
900,2040,high_variant,5yearly,65plus,305526.877
900,2040,instant_replacement,5yearly,65plus,305521.654
900,2040,low_variant,5yearly,65plus,305527.059
900,2040,medium_variant,5yearly,65plus,305526.959
900,2040,momentum,5yearly,65plus,340082.065
900,2040,no_change,5yearly,65plus,339208.155
900,2040,zero_migration,5yearly,65plus,306289.804
900,2040,constant_fertility,5yearly,70plus,270555.397
900,2040,constant_mortality,5yearly,70plus,292301.398
900,2040,high_variant,5yearly,70plus,270555.466
900,2040,instant_replacement,5yearly,70plus,270551.325
900,2040,low_variant,5yearly,70plus,270555.616
900,2040,medium_variant,5yearly,70plus,270555.528
900,2040,momentum,5yearly,70plus,292918.596
900,2040,no_change,5yearly,70plus,292302.453
900,2040,zero_migration,5yearly,70plus,271120.763
900,2040,constant_fertility,5yearly,80plus,165703.644
900,2040,constant_mortality,5yearly,80plus,160497.119
900,2040,high_variant,5yearly,80plus,165703.67
900,2040,instant_replacement,5yearly,80plus,165701.891
900,2040,low_variant,5yearly,80plus,165703.739
900,2040,medium_variant,5yearly,80plus,165703.685
900,2040,momentum,5yearly,80plus,160667.324
900,2040,no_change,5yearly,80plus,160497.471
900,2040,zero_migration,5yearly,80plus,165887.8
900,2040,constant_fertility,5yearly,90plus,53434.431
900,2040,constant_mortality,5yearly,90plus,42920.963
900,2040,high_variant,5yearly,90plus,53434.446
900,2040,instant_replacement,5yearly,90plus,53434.153
900,2040,low_variant,5yearly,90plus,53434.44
900,2040,medium_variant,5yearly,90plus,53434.438
900,2040,momentum,5yearly,90plus,42924.057
900,2040,no_change,5yearly,90plus,42921.01
900,2040,zero_migration,5yearly,90plus,53437.79
900,2045,constant_fertility,5yearly,0_4,27225.986
900,2045,constant_mortality,5yearly,0_4,39476.642
900,2045,high_variant,5yearly,0_4,20506.508
900,2045,instant_replacement,5yearly,0_4,10391.002
900,2045,low_variant,5yearly,0_4,12009.059
900,2045,medium_variant,5yearly,0_4,15995.746
900,2045,momentum,5yearly,0_4,29003.345
900,2045,no_change,5yearly,0_4,67054.694
900,2045,zero_migration,5yearly,0_4,16183.391
900,2045,constant_fertility,5yearly,5_9,2562.45
900,2045,high_variant,5yearly,5_9,2070.288
900,2045,low_variant,5yearly,5_9,1387.494
900,2045,medium_variant,5yearly,5_9,1719.502
900,2045,constant_fertility,5yearly,10_14,2143.219
900,2045,high_variant,5yearly,10_14,1869.403
900,2045,low_variant,5yearly,10_14,1300.238
900,2045,medium_variant,5yearly,10_14,1581.96
900,2045,constant_fertility,5yearly,15_19,2833.908
900,2045,high_variant,5yearly,15_19,2669.429
900,2045,low_variant,5yearly,15_19,1884.649
900,2045,medium_variant,5yearly,15_19,2276.531
900,2045,constant_fertility,5yearly,20_24,3750.215
900,2045,high_variant,5yearly,20_24,3712.763
900,2045,low_variant,5yearly,20_24,2727.004
900,2045,medium_variant,5yearly,20_24,3219.932
900,2045,constant_fertility,5yearly,25_29,4074.044
900,2045,high_variant,5yearly,25_29,4135.835
900,2045,low_variant,5yearly,25_29,3315.008
900,2045,medium_variant,5yearly,25_29,3725.556
900,2045,constant_fertility,5yearly,30_34,4401.385
900,2045,high_variant,5yearly,30_34,4453.647
900,2045,low_variant,5yearly,30_34,4096.365
900,2045,medium_variant,5yearly,30_34,4275.135
900,2045,constant_fertility,5yearly,35_39,5201.642
900,2045,high_variant,5yearly,35_39,5201.64
900,2045,low_variant,5yearly,35_39,5201.647
900,2045,medium_variant,5yearly,35_39,5201.645
900,2045,constant_fertility,5yearly,40_44,6587.558
900,2045,high_variant,5yearly,40_44,6587.559
900,2045,low_variant,5yearly,40_44,6587.568
900,2045,medium_variant,5yearly,40_44,6587.563
900,2045,constant_fertility,5yearly,45_49,8873.716
900,2045,high_variant,5yearly,45_49,8873.722
900,2045,low_variant,5yearly,45_49,8873.731
900,2045,medium_variant,5yearly,45_49,8873.731
900,2045,constant_fertility,5yearly,50_54,12575.717
900,2045,high_variant,5yearly,50_54,12575.724
900,2045,low_variant,5yearly,50_54,12575.734
900,2045,medium_variant,5yearly,50_54,12575.727
900,2045,constant_fertility,5yearly,55_59,18466.684
900,2045,high_variant,5yearly,55_59,18466.696
900,2045,low_variant,5yearly,55_59,18466.713
900,2045,medium_variant,5yearly,55_59,18466.7
900,2045,constant_fertility,5yearly,60_64,26463.693
900,2045,high_variant,5yearly,60_64,26463.695
900,2045,low_variant,5yearly,60_64,26463.729
900,2045,medium_variant,5yearly,60_64,26463.716
900,2045,constant_fertility,5yearly,65_69,35715.134
900,2045,high_variant,5yearly,65_69,35715.152
900,2045,low_variant,5yearly,65_69,35715.179
900,2045,medium_variant,5yearly,65_69,35715.158
900,2045,constant_fertility,5yearly,70_74,47668.644
900,2045,high_variant,5yearly,70_74,47668.662
900,2045,low_variant,5yearly,70_74,47668.696
900,2045,medium_variant,5yearly,70_74,47668.667
900,2045,constant_fertility,5yearly,75_79,60459.177
900,2045,high_variant,5yearly,75_79,60459.184
900,2045,low_variant,5yearly,75_79,60459.234
900,2045,medium_variant,5yearly,75_79,60459.217
900,2045,constant_fertility,5yearly,80_84,66434.615
900,2045,high_variant,5yearly,80_84,66434.63
900,2045,low_variant,5yearly,80_84,66434.69
900,2045,medium_variant,5yearly,80_84,66434.649
900,2045,constant_fertility,5yearly,85_89,60070.319
900,2045,high_variant,5yearly,85_89,60070.328
900,2045,low_variant,5yearly,85_89,60070.366
900,2045,medium_variant,5yearly,85_89,60070.34
900,2045,constant_fertility,5yearly,90_94,41909.41
900,2045,high_variant,5yearly,90_94,41909.429
900,2045,low_variant,5yearly,90_94,41909.425
900,2045,medium_variant,5yearly,90_94,41909.43
900,2045,constant_fertility,5yearly,95plus,23899.475
900,2045,high_variant,5yearly,95plus,23899.485
900,2045,low_variant,5yearly,95plus,23899.474
900,2045,medium_variant,5yearly,95plus,23899.477
900,2045,constant_fertility,5yearly,0_14,31931.655
900,2045,constant_mortality,5yearly,0_14,47826.611
900,2045,high_variant,5yearly,0_14,24446.199
900,2045,instant_replacement,5yearly,0_14,12626.394
900,2045,low_variant,5yearly,0_14,14696.791
900,2045,medium_variant,5yearly,0_14,19297.208
900,2045,momentum,5yearly,0_14,35049.19
900,2045,no_change,5yearly,0_14,79039.416
900,2045,zero_migration,5yearly,0_14,19516.441
900,2045,constant_fertility,5yearly,0_19,34765.563
900,2045,constant_mortality,5yearly,0_19,52722.944
900,2045,high_variant,5yearly,0_19,27115.628
900,2045,instant_replacement,5yearly,0_19,14323.722
900,2045,low_variant,5yearly,0_19,16581.44
