continent,year,variant,agebroad,population
909,2040,Medium_variant,13_19,5106.74
909,2040,Constant_fertility,15plus,41767.313
909,2040,Constant_mortality,15plus,40136.146
909,2040,High_variant,15plus,42280.992
909,2040,Instant_replacement,15plus,40894.74
909,2040,Low_variant,15plus,40389.063
909,2040,Medium_variant,15plus,41335.026
909,2040,No_change,15plus,40564.097
909,2040,Zero_migration,15plus,37819.516
909,2040,Medium_variant,15_17,2187.755
909,2040,Constant_fertility,15_24,7769.37
909,2040,Constant_mortality,15_24,7290.761
909,2040,High_variant,15_24,8283.049
909,2040,Instant_replacement,15_24,6896.794
909,2040,Low_variant,15_24,6391.12
909,2040,Medium_variant,15_24,7337.083
909,2040,No_change,15_24,7718.707
909,2040,Zero_migration,15_24,6407.183
909,2040,Constant_fertility,15_49,24591.108
909,2040,Constant_mortality,15_49,23988.232
909,2040,High_variant,15_49,25104.787
909,2040,Instant_replacement,15_49,23718.533
909,2040,Low_variant,15_49,23212.858
909,2040,Medium_variant,15_49,24158.821
909,2040,No_change,15_49,24416.18
909,2040,Zero_migration,15_49,21183.737
909,2040,Constant_fertility,15_59,30419.839
909,2040,Constant_mortality,15_59,29722.648
909,2040,High_variant,15_59,30933.518
909,2040,Instant_replacement,15_59,29547.265
909,2040,Low_variant,15_59,29041.589
909,2040,Medium_variant,15_59,29987.552
909,2040,No_change,15_59,30150.597
909,2040,Zero_migration,15_59,26630.647
909,2040,Constant_fertility,15_64,32774.018
909,2040,Constant_mortality,15_64,32014.283
909,2040,High_variant,15_64,33287.697
909,2040,Instant_replacement,15_64,31901.444
909,2040,Low_variant,15_64,31395.768
909,2040,Medium_variant,15_64,32341.731
909,2040,No_change,15_64,32442.232
909,2040,Zero_migration,15_64,28902.064
909,2040,Medium_variant,16plus,40607.117
909,2040,Medium_variant,17plus,39877.97
909,2040,Medium_variant,18plus,39147.271
909,2040,Medium_variant,18_23,4418.081
909,2040,Constant_fertility,20plus,37831.084
909,2040,Constant_mortality,20plus,36505.787
909,2040,High_variant,20plus,38032.036
909,2040,Instant_replacement,20plus,37423.819
909,2040,Low_variant,20plus,37327.041
909,2040,Medium_variant,20plus,37679.534
909,2040,No_change,20plus,36656.077
909,2040,Zero_migration,20plus,34617.206
909,2040,Constant_fertility,20_64,28837.789
909,2040,Constant_mortality,20_64,28383.924
909,2040,High_variant,20_64,29038.741
909,2040,Instant_replacement,20_64,28430.523
909,2040,Low_variant,20_64,28333.746
909,2040,Medium_variant,20_64,28686.239
909,2040,No_change,20_64,28534.212
909,2040,Zero_migration,20_64,25699.754
909,2040,Constant_fertility,20_69,31204.832
909,2040,Constant_mortality,20_69,30663.895
909,2040,High_variant,20_69,31405.784
909,2040,Instant_replacement,20_69,30797.566
909,2040,Low_variant,20_69,30700.789
909,2040,Medium_variant,20_69,31053.282
909,2040,No_change,20_69,30814.184
909,2040,Zero_migration,20_69,28027.095
909,2040,Medium_variant,21plus,36942.692
909,2040,Constant_fertility,25plus,33997.943
909,2040,Constant_mortality,25plus,32845.385
909,2040,High_variant,25plus,33997.943
909,2040,Instant_replacement,25plus,33997.946
909,2040,Low_variant,25plus,33997.943
909,2040,Medium_variant,25plus,33997.943
909,2040,No_change,25plus,32845.39
909,2040,Zero_migration,25plus,31412.333
909,2040,Constant_fertility,25_49,16821.738
909,2040,Constant_mortality,25_49,16697.471
909,2040,High_variant,25_49,16821.738
909,2040,Instant_replacement,25_49,16821.739
909,2040,Low_variant,25_49,16821.738
909,2040,Medium_variant,25_49,16821.738
909,2040,No_change,25_49,16697.473
909,2040,Zero_migration,25_49,14776.554
909,2040,Constant_fertility,25_64,25004.648
909,2040,Constant_mortality,25_64,24723.522
909,2040,High_variant,25_64,25004.648
909,2040,Instant_replacement,25_64,25004.65
909,2040,Low_variant,25_64,25004.648
909,2040,Medium_variant,25_64,25004.648
909,2040,No_change,25_64,24723.525
909,2040,Zero_migration,25_64,22494.881
909,2040,Constant_fertility,25_69,27371.691
909,2040,Constant_mortality,25_69,27003.493
909,2040,High_variant,25_69,27371.691
909,2040,Instant_replacement,25_69,27371.693
909,2040,Low_variant,25_69,27371.691
909,2040,Medium_variant,25_69,27371.691
909,2040,No_change,25_69,27003.497
909,2040,Zero_migration,25_69,24822.222
909,2040,Constant_fertility,50plus,17176.205
909,2040,Constant_mortality,50plus,16147.914
909,2040,High_variant,50plus,17176.205
909,2040,Instant_replacement,50plus,17176.207
909,2040,Low_variant,50plus,17176.205
909,2040,Medium_variant,50plus,17176.205
909,2040,No_change,50plus,16147.917
909,2040,Zero_migration,50plus,16635.779
909,2040,Constant_fertility,60plus,11347.474
909,2040,Constant_mortality,60plus,10413.498
909,2040,High_variant,60plus,11347.474
909,2040,Instant_replacement,60plus,11347.475
909,2040,Low_variant,60plus,11347.474
909,2040,Medium_variant,60plus,11347.474
909,2040,No_change,60plus,10413.5
909,2040,Zero_migration,60plus,11188.869
909,2040,Constant_fertility,65plus,8993.295
909,2040,Constant_mortality,65plus,8121.863
909,2040,High_variant,65plus,8993.295
909,2040,Instant_replacement,65plus,8993.296
909,2040,Low_variant,65plus,8993.295
909,2040,Medium_variant,65plus,8993.295
909,2040,No_change,65plus,8121.865
909,2040,Zero_migration,65plus,8917.452
909,2040,Constant_fertility,70plus,6626.252
909,2040,Constant_mortality,70plus,5841.892
909,2040,High_variant,70plus,6626.252
909,2040,Instant_replacement,70plus,6626.253
909,2040,Low_variant,70plus,6626.252
909,2040,Medium_variant,70plus,6626.252
909,2040,No_change,70plus,5841.893
909,2040,Zero_migration,70plus,6590.111
909,2040,Constant_fertility,75plus,4664.609
909,2040,Constant_mortality,75plus,3985.429
909,2040,High_variant,75plus,4664.609
909,2040,Instant_replacement,75plus,4664.61
909,2040,Low_variant,75plus,4664.609
909,2040,Medium_variant,75plus,4664.609
909,2040,No_change,75plus,3985.429
909,2040,Zero_migration,75plus,4645.018
909,2040,Constant_fertility,80plus,2860.637
909,2040,Constant_mortality,80plus,2325.324
909,2040,High_variant,80plus,2860.637
909,2040,Instant_replacement,80plus,2860.637
909,2040,Low_variant,80plus,2860.637
909,2040,Medium_variant,80plus,2860.637
909,2040,No_change,80plus,2325.324
909,2040,Zero_migration,80plus,2850.84
909,2040,Constant_fertility,85plus,1490.8
909,2040,Constant_mortality,85plus,1123.735
909,2040,High_variant,85plus,1490.8
909,2040,Instant_replacement,85plus,1490.8
909,2040,Low_variant,85plus,1490.8
909,2040,Medium_variant,85plus,1490.8
909,2040,No_change,85plus,1123.735
909,2040,Zero_migration,85plus,1486.719
909,2040,Constant_fertility,90plus,609.997
909,2040,Constant_mortality,90plus,411.946
909,2040,High_variant,90plus,609.997
909,2040,Instant_replacement,90plus,609.997
909,2040,Low_variant,90plus,609.997
909,2040,Medium_variant,90plus,609.997
909,2040,No_change,90plus,411.946
909,2040,Zero_migration,90plus,608.827
909,2045,Constant_fertility,total,57428.661
909,2045,Constant_mortality,total,52633.597
909,2045,High_variant,total,58858.265
909,2045,Instant_replacement,total,53620.448
909,2045,Low_variant,total,50056.309
909,2045,Medium_variant,total,54412.65
909,2045,No_change,total,55586.805
909,2045,Zero_migration,total,48351.868
909,2045,Medium_variant,0_1,1491.35
909,2045,Constant_fertility,0_4,4626.645
909,2045,Constant_mortality,0_4,3654.307
909,2045,High_variant,0_4,4754.873
909,2045,Instant_replacement,0_4,3634.076
909,2045,Low_variant,0_4,2732.879
909,2045,Medium_variant,0_4,3711.477
909,2045,No_change,0_4,4546.177
909,2045,Zero_migration,0_4,3177.45
909,2045,Constant_fertility,0_14,13228.774
909,2045,Constant_mortality,0_14,10896.88
909,2045,High_variant,0_14,13784.078
909,2045,Instant_replacement,0_14,10818.096
909,2045,Low_variant,0_14,8404.022
909,2045,Medium_variant,0_14,11049.416
909,2045,No_change,0_14,13025.605
909,2045,Zero_migration,0_14,9453.032
909,2045,Medium_variant,0_17,13264.889
909,2045,Constant_fertility,0_19,17336.36
909,2045,Constant_mortality,0_19,14562.207
909,2045,High_variant,0_19,18252.746
909,2045,Instant_replacement,0_19,14394.181
909,2045,Low_variant,0_19,11338.266
909,2045,Medium_variant,0_19,14750.872
909,2045,No_change,0_19,17090.505
909,2045,Zero_migration,0_19,12616.659
909,2045,Constant_fertility,0_24,21360.066
909,2045,Constant_mortality,0_24,18273.688
909,2045,High_variant,0_24,22588.968
909,2045,Instant_replacement,0_24,17955.606
909,2045,Low_variant,0_24,14490.123
909,2045,Medium_variant,0_24,18494.915
909,2045,No_change,0_24,21077.787
909,2045,Zero_migration,0_24,15810.07
909,2045,Medium_variant,3_4,1478.063
909,2045,Medium_variant,3_5,2214.54
909,2045,Medium_variant,3_6,2949.676
909,2045,Medium_variant,4_5,1474.576
909,2045,Medium_variant,4_6,2209.712
909,2045,Medium_variant,5_10,4404.017
909,2045,Medium_variant,5_11,5136.327
909,2045,Constant_fertility,5_14,8602.129
909,2045,Constant_mortality,5_14,7242.573
909,2045,High_variant,5_14,9029.205
909,2045,Instant_replacement,5_14,7184.02
909,2045,Low_variant,5_14,5671.143
909,2045,Medium_variant,5_14,7337.939
909,2045,No_change,5_14,8479.428
909,2045,Zero_migration,5_14,6275.582
909,2045,Medium_variant,6_9,2935.123
909,2045,Medium_variant,6_10,3667.54
909,2045,Medium_variant,6_11,4399.85
909,2045,Medium_variant,6_12,5132.546
909,2045,Medium_variant,7_10,2932.404
909,2045,Medium_variant,7_12,4397.41
909,2045,Medium_variant,11_16,4409.153
909,2045,Medium_variant,11_17,5149.395
909,2045,Medium_variant,11_18,5891.475
909,2045,Medium_variant,12_14,2201.612
909,2045,Medium_variant,12_16,3676.843
909,2045,Medium_variant,12_17,4417.085
909,2045,Medium_variant,12_18,5159.165
909,2045,Medium_variant,13_17,3684.389
909,2045,Medium_variant,13_18,4426.469
909,2045,Medium_variant,13_19,5170.372
909,2045,Constant_fertility,15plus,44199.887
909,2045,Constant_mortality,15plus,41736.717
909,2045,High_variant,15plus,45074.187
909,2045,Instant_replacement,15plus,42802.352
909,2045,Low_variant,15plus,41652.287
909,2045,Medium_variant,15plus,43363.234
909,2045,No_change,15plus,42561.2
909,2045,Zero_migration,15plus,38898.836
909,2045,Medium_variant,15_17,2215.473
909,2045,Constant_fertility,15_24,8131.292
909,2045,Constant_mortality,15_24,7376.808
909,2045,High_variant,15_24,8804.89
909,2045,Instant_replacement,15_24,7137.51
909,2045,Low_variant,15_24,6086.101
909,2045,Medium_variant,15_24,7445.499
909,2045,No_change,15_24,8052.182
909,2045,Zero_migration,15_24,6357.038
909,2045,Constant_fertility,15_49,25806.197
909,2045,Constant_mortality,15_49,24727.758
909,2045,High_variant,15_49,26680.497
909,2045,Instant_replacement,15_49,24408.66
909,2045,Low_variant,15_49,23258.597
909,2045,Medium_variant,15_49,24969.544
909,2045,No_change,15_49,25552.237
909,2045,Zero_migration,15_49,21370.869
909,2045,Constant_fertility,15_59,31925.711
909,2045,Constant_mortality,15_59,30720.887
909,2045,High_variant,15_59,32800.011
909,2045,Instant_replacement,15_59,30528.174
909,2045,Low_variant,15_59,29378.111
909,2045,Medium_variant,15_59,31089.058
909,2045,No_change,15_59,31545.367
909,2045,Zero_migration,15_59,26932.158
909,2045,Constant_fertility,15_64,34646.507
909,2045,Constant_mortality,15_64,33353.015
909,2045,High_variant,15_64,35520.807
909,2045,Instant_replacement,15_64,33248.971
909,2045,Low_variant,15_64,32098.907
909,2045,Medium_variant,15_64,33809.854
909,2045,No_change,15_64,34177.495
909,2045,Zero_migration,15_64,29502.125
909,2045,Medium_variant,16plus,42626.458
909,2045,Medium_variant,17plus,41888.003
909,2045,Medium_variant,18plus,41147.761
909,2045,Medium_variant,18_23,4477.656
909,2045,Constant_fertility,20plus,40092.301
909,2045,Constant_mortality,20plus,38071.39
909,2045,High_variant,20plus,40605.519
909,2045,Instant_replacement,20plus,39226.267
909,2045,Low_variant,20plus,38718.043
909,2045,Medium_variant,20plus,39661.778
909,2045,No_change,20plus,38496.3
909,2045,Zero_migration,20plus,35735.209
909,2045,Constant_fertility,20_64,30538.921
909,2045,Constant_mortality,20_64,29687.688
909,2045,High_variant,20_64,31052.139
909,2045,Instant_replacement,20_64,29672.886
909,2045,Low_variant,20_64,29164.663
909,2045,Medium_variant,20_64,30108.398
909,2045,No_change,20_64,30112.595
909,2045,Zero_migration,20_64,26338.498
909,2045,Constant_fertility,20_69,32785.963
909,2045,Constant_mortality,20_69,31830.411
909,2045,High_variant,20_69,33299.181
909,2045,Instant_replacement,20_69,31919.929
909,2045,Low_variant,20_69,31411.705
909,2045,Medium_variant,20_69,32355.44
909,2045,No_change,20_69,32255.319
909,2045,Zero_migration,20_69,28501.769
909,2045,Medium_variant,21plus,38916.17
909,2045,Constant_fertility,25plus,36068.595
909,2045,Constant_mortality,25plus,34359.909
909,2045,High_variant,25plus,36269.297
909,2045,Instant_replacement,25plus,35664.842
909,2045,Low_variant,25plus,35566.186
909,2045,Medium_variant,25plus,35917.735
909,2045,No_change,25plus,34509.018
909,2045,Zero_migration,25plus,32541.798
909,2045,Constant_fertility,25_49,17674.905
909,2045,Constant_mortality,25_49,17350.95
909,2045,High_variant,25_49,17875.607
909,2045,Instant_replacement,25_49,17271.15
909,2045,Low_variant,25_49,17172.496
909,2045,Medium_variant,25_49,17524.045
909,2045,No_change,25_49,17500.055
909,2045,Zero_migration,25_49,15013.831
909,2045,Constant_fertility,25_64,26515.215
909,2045,Constant_mortality,25_64,25976.207
909,2045,High_variant,25_64,26715.917
909,2045,Instant_replacement,25_64,26111.461
909,2045,Low_variant,25_64,26012.806
909,2045,Medium_variant,25_64,26364.355
909,2045,No_change,25_64,26125.313
909,2045,Zero_migration,25_64,23145.087
909,2045,Constant_fertility,25_69,28762.257
909,2045,Constant_mortality,25_69,28118.93
909,2045,High_variant,25_69,28962.959
909,2045,Instant_replacement,25_69,28358.504
909,2045,Low_variant,25_69,28259.848
909,2045,Medium_variant,25_69,28611.397
909,2045,No_change,25_69,28268.037
909,2045,Zero_migration,25_69,25308.358
909,2045,Constant_fertility,50plus,18393.69
909,2045,Constant_mortality,50plus,17008.959
909,2045,High_variant,50plus,18393.69
909,2045,Instant_replacement,50plus,18393.692
909,2045,Low_variant,50plus,18393.69
909,2045,Medium_variant,50plus,18393.69
909,2045,No_change,50plus,17008.963
909,2045,Zero_migration,50plus,17527.967
909,2045,Constant_fertility,60plus,12274.176
909,2045,Constant_mortality,60plus,11015.83
909,2045,High_variant,60plus,12274.176
909,2045,Instant_replacement,60plus,12274.178
909,2045,Low_variant,60plus,12274.176
909,2045,Medium_variant,60plus,12274.176
909,2045,No_change,60plus,11015.833
909,2045,Zero_migration,60plus,11966.678
909,2045,Constant_fertility,65plus,9553.38
909,2045,Constant_mortality,65plus,8383.702
909,2045,High_variant,65plus,9553.38
909,2045,Instant_replacement,65plus,9553.381
909,2045,Low_variant,65plus,9553.38
909,2045,Medium_variant,65plus,9553.38
909,2045,No_change,65plus,8383.705
909,2045,Zero_migration,65plus,9396.711
909,2045,Constant_fertility,70plus,7306.338
909,2045,Constant_mortality,70plus,6240.979
909,2045,High_variant,70plus,7306.338
909,2045,Instant_replacement,70plus,7306.338
909,2045,Low_variant,70plus,7306.338
909,2045,Medium_variant,70plus,7306.338
909,2045,No_change,70plus,6240.981
909,2045,Zero_migration,70plus,7233.44
909,2045,Constant_fertility,75plus,5090.349
909,2045,Constant_mortality,75plus,4170.606
909,2045,High_variant,75plus,5090.349
909,2045,Instant_replacement,75plus,5090.349
909,2045,Low_variant,75plus,5090.349
909,2045,Medium_variant,75plus,5090.349
909,2045,No_change,75plus,4170.607
909,2045,Zero_migration,75plus,5057.424
909,2045,Constant_fertility,80plus,3311.243
909,2045,Constant_mortality,80plus,2564.264
909,2045,High_variant,80plus,3311.243
909,2045,Instant_replacement,80plus,3311.243
909,2045,Low_variant,80plus,3311.243
909,2045,Medium_variant,80plus,3311.243
909,2045,No_change,80plus,2564.264
909,2045,Zero_migration,80plus,3294.965
909,2045,Constant_fertility,85plus,1768.765
909,2045,Constant_mortality,85plus,1248.985
909,2045,High_variant,85plus,1768.765
909,2045,Instant_replacement,85plus,1768.765
909,2045,Low_variant,85plus,1768.765
909,2045,Medium_variant,85plus,1768.765
909,2045,No_change,85plus,1248.985
909,2045,Zero_migration,85plus,1761.96
909,2045,Constant_fertility,90plus,736.523
909,2045,Constant_mortality,90plus,451.396
909,2045,High_variant,90plus,736.523
909,2045,Instant_replacement,90plus,736.523
909,2045,Low_variant,90plus,736.523
909,2045,Medium_variant,90plus,736.523
909,2045,No_change,90plus,451.396
909,2045,Zero_migration,90plus,734.302
909,2050,Constant_fertility,total,60760.242
909,2050,Constant_mortality,total,54322.43
909,2050,High_variant,total,62317.417
909,2050,Instant_replacement,total,55780.144
909,2050,Low_variant,total,51132.085
909,2050,Medium_variant,total,56609.46
909,2050,No_change,total,58364.625
909,2050,Zero_migration,total,49289.331
909,2050,Medium_variant,0_1,1522.667
909,2050,Constant_fertility,0_4,4947.117
909,2050,Constant_mortality,0_4,3730.909
909,2050,High_variant,0_4,5072.732
909,2050,Instant_replacement,0_4,3753.955
909,2050,Low_variant,0_4,2673.574
909,2050,Medium_variant,0_4,3802.412
909,2050,No_change,0_4,4838.859
909,2050,Zero_migration,0_4,3190.439
909,2050,Constant_fertility,0_14,14096.598
909,2050,Constant_mortality,0_14,11133.166
909,2050,High_variant,0_14,14524.298
909,2050,Instant_replacement,0_14,11131.401
909,2050,Low_variant,0_14,8355.294
909,2050,Medium_variant,0_14,11326.233
909,2050,No_change,0_14,13821.839
909,2050,Zero_migration,0_14,9496.158
909,2050,Medium_variant,0_17,13573.884
909,2050,Constant_fertility,0_19,18395.35
909,2050,Constant_mortality,0_19,14836.614
909,2050,High_variant,0_19,19078.79
909,2050,Instant_replacement,0_19,14802.143
909,2050,Low_variant,0_19,11307.183
909,2050,Medium_variant,0_19,15077.695
909,2050,No_change,0_19,18060.865
909,2050,Zero_migration,0_19,12625.99
909,2050,Constant_fertility,0_24,22590.546
909,2050,Constant_mortality,0_24,18582.667
909,2050,High_variant,0_24,23634.992
909,2050,Instant_replacement,0_24,18468.946
909,2050,Low_variant,0_24,14332.093
909,2050,Medium_variant,0_24,18868.25
909,2050,No_change,0_24,22203.694
909,2050,Zero_migration,0_24,15781.3
909,2050,Medium_variant,3_4,1518.976
909,2050,Medium_variant,3_5,2276.803
